image_path,class,xmin,ymin,xmax,ymax
train_images\15ABC.jpg,15,155,149,168,168
train_images\15ABC.jpg,15,154,220,166,239
train_images\15ABC.jpg,15,153,257,166,277
train_images\15ABC.jpg,15,154,292,167,312
train_images\15ABC.jpg,15,154,329,167,348
train_images\15ABC.jpg,15,153,365,167,385
train_images\15ABC.jpg,15,153,402,167,422
train_images\15ABC.jpg,15,154,440,167,460
train_images\15ABC.jpg,15,154,480,169,502
train_images\15ABC.jpg,15,155,517,168,538
train_images\15ABC.jpg,15,155,554,168,575
train_images\15ABC.jpg,15,155,592,168,612
train_images\15ABC.jpg,15,155,630,169,653
train_images\15ABC.jpg,15,155,667,168,688
train_images\15ABC.jpg,15,154,706,168,726
train_images\15ABC.jpg,15,154,746,168,766
train_images\15ABC.jpg,15,156,783,169,805
train_images\15ABC.jpg,15,155,822,170,844
train_images\15ABC.jpg,124,190,115,203,134
train_images\15ABC.jpg,124,172,149,186,166
train_images\15ABC.jpg,124,172,184,185,203
train_images\15ABC.jpg,124,171,219,184,239
train_images\15ABC.jpg,124,171,256,185,276
train_images\15ABC.jpg,124,171,328,186,349
train_images\15ABC.jpg,124,171,291,185,311
train_images\15ABC.jpg,124,171,365,185,385
train_images\15ABC.jpg,124,172,401,186,423
train_images\15ABC.jpg,124,172,438,186,461
train_images\15ABC.jpg,124,172,480,187,500
train_images\15ABC.jpg,124,171,516,187,539
train_images\15ABC.jpg,124,172,553,187,574
train_images\15ABC.jpg,124,172,592,186,612
train_images\15ABC.jpg,124,173,630,187,650
train_images\15ABC.jpg,124,173,668,188,689
train_images\15ABC.jpg,124,172,705,187,726
train_images\15ABC.jpg,124,173,743,189,768
train_images\15ABC.jpg,124,173,783,187,803
train_images\15ABC.jpg,124,174,821,188,843
train_images\15ABC.jpg,1245,207,115,220,134
train_images\15ABC.jpg,1245,189,149,204,168
train_images\15ABC.jpg,1245,189,184,203,203
train_images\15ABC.jpg,1245,189,219,203,240
train_images\15ABC.jpg,1245,188,256,202,276
train_images\15ABC.jpg,1245,189,291,203,311
train_images\15ABC.jpg,1245,189,328,202,349
train_images\15ABC.jpg,1245,189,365,204,386
train_images\15ABC.jpg,1245,190,438,205,461
train_images\15ABC.jpg,1245,189,401,204,422
train_images\15ABC.jpg,1245,190,480,204,500
train_images\15ABC.jpg,1245,190,517,205,538
train_images\15ABC.jpg,1245,191,554,205,575
train_images\15ABC.jpg,1245,191,591,205,612
train_images\15ABC.jpg,1245,190,630,205,651
train_images\15ABC.jpg,1245,191,669,205,689
train_images\15ABC.jpg,1245,189,705,205,727
train_images\15ABC.jpg,1245,192,745,205,768
train_images\15ABC.jpg,1245,192,783,206,808
train_images\15ABC.jpg,1245,192,821,208,846
train_images\15ABC.jpg,125,225,114,238,134
train_images\15ABC.jpg,125,206,149,220,169
train_images\15ABC.jpg,125,206,184,219,203
train_images\15ABC.jpg,125,207,219,219,237
train_images\15ABC.jpg,125,207,256,220,276
train_images\15ABC.jpg,125,207,291,220,311
train_images\15ABC.jpg,125,207,328,220,349
train_images\15ABC.jpg,125,208,365,221,386
train_images\15ABC.jpg,125,207,402,222,422
train_images\15ABC.jpg,125,208,438,222,461
train_images\15ABC.jpg,125,208,479,222,500
train_images\15ABC.jpg,125,207,516,224,538
train_images\15ABC.jpg,125,208,552,223,575
train_images\15ABC.jpg,125,208,590,223,613
train_images\15ABC.jpg,125,209,628,223,651
train_images\15ABC.jpg,125,209,668,224,690
train_images\15ABC.jpg,125,209,707,224,729
train_images\15ABC.jpg,125,209,744,226,768
train_images\15ABC.jpg,125,210,780,225,806
train_images\15ABC.jpg,125,210,822,226,843
train_images\15ABC.jpg,24,224,149,239,169
train_images\15ABC.jpg,24,224,184,238,205
train_images\15ABC.jpg,24,241,114,255,133
train_images\15ABC.jpg,24,224,219,239,242
train_images\15ABC.jpg,24,223,255,239,275
train_images\15ABC.jpg,24,223,291,240,313
train_images\15ABC.jpg,24,224,328,240,350
train_images\15ABC.jpg,24,224,364,241,385
train_images\15ABC.jpg,24,225,402,239,420
train_images\15ABC.jpg,24,225,438,241,460
train_images\15ABC.jpg,24,226,479,241,500
train_images\15ABC.jpg,24,227,516,243,538
train_images\15ABC.jpg,24,225,552,243,575
train_images\15ABC.jpg,24,226,591,243,613
train_images\15ABC.jpg,24,226,629,244,647
train_images\15ABC.jpg,24,226,667,244,692
train_images\15ABC.jpg,24,227,706,243,729
train_images\15ABC.jpg,24,228,743,244,767
train_images\15ABC.jpg,24,228,782,243,806
train_images\15ABC.jpg,24,229,822,244,842
train_images\15ABC.jpg,245,243,148,256,170
train_images\15ABC.jpg,245,241,182,255,205
train_images\15ABC.jpg,245,241,217,256,240
train_images\15ABC.jpg,245,242,254,256,277
train_images\15ABC.jpg,245,244,290,258,314
train_images\15ABC.jpg,245,243,326,258,351
train_images\15ABC.jpg,245,244,364,258,388
train_images\15ABC.jpg,245,244,402,259,424
train_images\15ABC.jpg,245,246,439,260,463
train_images\15ABC.jpg,245,245,479,259,500
train_images\15ABC.jpg,245,247,515,260,537
train_images\15ABC.jpg,245,246,553,262,575
train_images\15ABC.jpg,245,247,590,261,613
train_images\15ABC.jpg,245,246,628,262,653
train_images\15ABC.jpg,245,246,667,261,691
train_images\15ABC.jpg,245,245,706,261,729
train_images\15ABC.jpg,245,247,743,262,767
train_images\15ABC.jpg,245,247,782,262,806
train_images\15ABC.jpg,245,248,822,263,846
train_images\15ABC.jpg,245,259,113,273,135
train_images\15ABC.jpg,13,260,146,273,170
train_images\15ABC.jpg,13,259,183,273,205
train_images\15ABC.jpg,13,260,217,273,241
train_images\15ABC.jpg,13,259,253,273,278
train_images\15ABC.jpg,13,260,289,274,314
train_images\15ABC.jpg,13,261,362,275,388
train_images\15ABC.jpg,13,260,326,273,350
train_images\15ABC.jpg,13,261,401,275,425
train_images\15ABC.jpg,13,263,438,276,461
train_images\15ABC.jpg,13,263,479,276,501
train_images\15ABC.jpg,13,264,514,278,539
train_images\15ABC.jpg,13,265,551,279,577
train_images\15ABC.jpg,13,264,590,278,614
train_images\15ABC.jpg,13,265,628,278,652
train_images\15ABC.jpg,13,264,666,278,689
train_images\15ABC.jpg,13,264,704,278,728
train_images\15ABC.jpg,13,265,743,279,768
train_images\15ABC.jpg,13,264,782,280,807
train_images\15ABC.jpg,13,265,821,280,843
train_images\15ABC.jpg,123,284,821,298,844
train_images\15ABC.jpg,123,283,781,297,807
train_images\15ABC.jpg,123,283,743,297,768
train_images\15ABC.jpg,123,283,705,296,729
train_images\15ABC.jpg,123,281,666,296,689
train_images\15ABC.jpg,123,283,627,296,652
train_images\15ABC.jpg,123,281,590,296,612
train_images\15ABC.jpg,123,282,552,296,577
train_images\15ABC.jpg,123,281,514,295,538
train_images\15ABC.jpg,123,280,478,295,501
train_images\15ABC.jpg,123,279,438,294,460
train_images\15ABC.jpg,123,279,401,294,424
train_images\15ABC.jpg,123,279,363,294,387
train_images\15ABC.jpg,123,278,326,292,350
train_images\15ABC.jpg,123,277,253,291,277
train_images\15ABC.jpg,123,279,290,292,313
train_images\15ABC.jpg,123,276,181,290,204
train_images\15ABC.jpg,123,277,217,290,241
train_images\15ABC.jpg,123,276,146,290,169
train_images\15ABC.jpg,123,294,112,308,134
train_images\15ABC.jpg,13,276,112,292,135
train_images\15ABC.jpg,134,311,113,326,134
train_images\15ABC.jpg,134,293,181,310,204
train_images\15ABC.jpg,134,294,216,309,240
train_images\15ABC.jpg,134,293,145,309,169
train_images\15ABC.jpg,134,294,252,309,277
train_images\15ABC.jpg,134,295,289,310,314
train_images\15ABC.jpg,134,295,326,312,351
train_images\15ABC.jpg,134,297,363,311,388
train_images\15ABC.jpg,134,297,400,312,425
train_images\15ABC.jpg,134,298,438,311,461
train_images\15ABC.jpg,134,298,477,312,502
train_images\15ABC.jpg,134,298,513,312,537
train_images\15ABC.jpg,134,298,551,314,576
train_images\15ABC.jpg,134,299,588,315,614
train_images\15ABC.jpg,134,299,626,314,650
train_images\15ABC.jpg,134,300,703,316,728
train_images\15ABC.jpg,134,298,665,315,690
train_images\15ABC.jpg,134,300,743,317,766
train_images\15ABC.jpg,134,301,780,316,806
train_images\15ABC.jpg,134,301,819,318,847
train_images\15ABC.jpg,1345,328,112,343,133
train_images\15ABC.jpg,1345,311,146,326,168
train_images\15ABC.jpg,1345,311,181,325,204
train_images\15ABC.jpg,1345,311,216,326,239
train_images\15ABC.jpg,1345,312,252,327,277
train_images\15ABC.jpg,1345,314,326,329,350
train_images\15ABC.jpg,1345,312,289,328,312
train_images\15ABC.jpg,1345,313,362,328,388
train_images\15ABC.jpg,1345,315,399,329,425
train_images\15ABC.jpg,1345,315,437,332,464
train_images\15ABC.jpg,1345,315,476,333,503
train_images\15ABC.jpg,1345,315,512,330,539
train_images\15ABC.jpg,1345,316,551,333,576
train_images\15ABC.jpg,1345,317,588,334,615
train_images\15ABC.jpg,1345,318,664,333,690
train_images\15ABC.jpg,1345,318,626,333,651
train_images\15ABC.jpg,1345,319,703,333,729
train_images\15ABC.jpg,1345,319,741,335,767
train_images\15ABC.jpg,1345,319,779,335,805
train_images\15ABC.jpg,1345,320,819,336,846
train_images\15ABC.jpg,4,339,820,352,845
train_images\15ABC.jpg,4,338,780,352,805
train_images\15ABC.jpg,4,338,742,351,767
train_images\15ABC.jpg,4,336,703,351,729
train_images\15ABC.jpg,4,336,665,352,689
train_images\15ABC.jpg,4,335,625,351,651
train_images\15ABC.jpg,4,337,588,350,611
train_images\15ABC.jpg,4,336,551,351,577
train_images\15ABC.jpg,4,333,514,350,538
train_images\15ABC.jpg,4,336,477,349,503
train_images\15ABC.jpg,4,334,438,349,464
train_images\15ABC.jpg,4,331,399,348,425
train_images\15ABC.jpg,4,332,362,348,387
train_images\15ABC.jpg,4,333,326,345,350
train_images\15ABC.jpg,4,331,288,346,312
train_images\15ABC.jpg,4,328,217,344,241
train_images\15ABC.jpg,4,328,181,343,203
train_images\15ABC.jpg,4,329,146,344,169
train_images\15ABC.jpg,4,346,112,359,132
train_images\15ABC.jpg,1345,363,112,377,133
train_images\15ABC.jpg,1345,346,146,360,166
train_images\15ABC.jpg,1345,346,181,360,203
train_images\15ABC.jpg,1345,346,217,362,238
train_images\15ABC.jpg,4,329,253,344,277
train_images\15ABC.jpg,1345,347,251,362,275
train_images\15ABC.jpg,1345,348,289,365,314
train_images\15ABC.jpg,1345,348,326,364,349
train_images\15ABC.jpg,1345,350,363,365,385
train_images\15ABC.jpg,1345,350,400,365,423
train_images\15ABC.jpg,1345,351,437,365,460
train_images\15ABC.jpg,1345,351,476,365,500
train_images\15ABC.jpg,1345,354,550,368,575
train_images\15ABC.jpg,1345,354,588,367,611
train_images\15ABC.jpg,1345,354,624,368,650
train_images\15ABC.jpg,1345,354,664,369,688
train_images\15ABC.jpg,1345,355,701,370,727
train_images\15ABC.jpg,1345,355,741,371,767
train_images\15ABC.jpg,1345,356,780,372,805
train_images\15ABC.jpg,1345,356,818,371,843
train_images\15ABC.jpg,135,375,819,389,843
train_images\15ABC.jpg,135,374,780,388,805
train_images\15ABC.jpg,135,374,741,387,765
train_images\15ABC.jpg,135,372,701,388,726
train_images\15ABC.jpg,135,371,664,387,686
train_images\15ABC.jpg,135,371,626,386,650
train_images\15ABC.jpg,135,370,513,384,536
train_images\15ABC.jpg,135,370,550,384,574
train_images\15ABC.jpg,135,371,587,386,612
train_images\15ABC.jpg,1345,352,512,367,536
train_images\15ABC.jpg,135,370,475,383,501
train_images\15ABC.jpg,135,368,437,384,460
train_images\15ABC.jpg,135,369,401,383,424
train_images\15ABC.jpg,135,367,361,382,386
train_images\15ABC.jpg,135,366,323,381,347
train_images\15ABC.jpg,135,366,289,380,313
train_images\15ABC.jpg,135,365,252,379,278
train_images\15ABC.jpg,135,364,216,378,238
train_images\15ABC.jpg,135,363,180,379,204
train_images\15ABC.jpg,135,364,146,377,167
train_images\15ABC.jpg,135,380,112,395,134
train_images\15ABC.jpg,1234,398,112,413,133
train_images\15ABC.jpg,1234,382,145,396,168
train_images\15ABC.jpg,12345,416,112,429,133
train_images\15ABC.jpg,1234,382,180,397,204
train_images\15ABC.jpg,1234,382,213,398,242
train_images\15ABC.jpg,1234,384,288,400,314
train_images\15ABC.jpg,1234,384,324,400,349
train_images\15ABC.jpg,1234,383,252,397,277
train_images\15ABC.jpg,1234,385,362,401,388
train_images\15ABC.jpg,1234,385,399,401,422
train_images\15ABC.jpg,1234,387,436,402,460
train_images\15ABC.jpg,1234,386,475,401,499
train_images\15ABC.jpg,1234,387,514,403,535
train_images\15ABC.jpg,1234,389,549,402,574
train_images\15ABC.jpg,1234,388,587,405,611
train_images\15ABC.jpg,1234,390,625,405,649
train_images\15ABC.jpg,1234,391,664,406,687
train_images\15ABC.jpg,1234,391,701,407,726
train_images\15ABC.jpg,1234,390,737,407,766
train_images\15ABC.jpg,1234,393,781,407,805
train_images\15ABC.jpg,1234,392,819,408,843
train_images\15ABC.jpg,12345,411,817,426,842
train_images\15ABC.jpg,12345,411,777,425,802
train_images\15ABC.jpg,12345,410,740,424,763
train_images\15ABC.jpg,12345,409,701,425,725
train_images\15ABC.jpg,12345,408,623,422,648
train_images\15ABC.jpg,12345,410,664,424,686
train_images\15ABC.jpg,12345,407,586,423,610
train_images\15ABC.jpg,12345,406,550,421,572
train_images\15ABC.jpg,12345,406,511,422,536
train_images\15ABC.jpg,12345,405,475,420,498
train_images\15ABC.jpg,12345,404,436,419,459
train_images\15ABC.jpg,12345,404,399,418,423
train_images\15ABC.jpg,12345,404,362,417,387
train_images\15ABC.jpg,12345,402,323,418,348
train_images\15ABC.jpg,12345,402,288,416,311
train_images\15ABC.jpg,12345,401,251,415,274
train_images\15ABC.jpg,12345,401,214,414,239
train_images\15ABC.jpg,12345,400,180,413,202
train_images\15ABC.jpg,12345,400,145,413,167
train_images\15ABC.jpg,1235,433,111,447,134
train_images\15ABC.jpg,1235,416,145,430,169
train_images\15ABC.jpg,1235,418,182,431,203
train_images\15ABC.jpg,1235,418,214,432,239
train_images\15ABC.jpg,1235,419,249,433,274
train_images\15ABC.jpg,1235,420,288,434,311
train_images\15ABC.jpg,1235,421,324,433,349
train_images\15ABC.jpg,1235,421,362,435,386
train_images\15ABC.jpg,1235,422,400,435,421
train_images\15ABC.jpg,1235,422,436,435,456
train_images\15ABC.jpg,4,423,474,436,498
train_images\15ABC.jpg,1235,424,512,438,535
train_images\15ABC.jpg,1235,423,549,438,572
train_images\15ABC.jpg,1235,425,587,439,610
train_images\15ABC.jpg,1235,426,624,440,649
train_images\15ABC.jpg,1235,426,663,442,687
train_images\15ABC.jpg,1235,427,701,442,726
train_images\15ABC.jpg,1235,427,739,443,764
train_images\15ABC.jpg,1235,428,779,444,805
train_images\15ABC.jpg,1235,429,818,444,842
train_images\15ABC.jpg,234,448,817,463,841
train_images\15ABC.jpg,234,447,778,461,802
train_images\15ABC.jpg,234,447,739,461,764
train_images\15ABC.jpg,234,446,700,460,727
train_images\15ABC.jpg,2345,467,817,482,841
train_images\15ABC.jpg,2345,466,779,481,801
train_images\15ABC.jpg,2345,465,739,480,762
train_images\15ABC.jpg,2345,463,662,478,687
train_images\15ABC.jpg,2345,465,701,480,726
train_images\15ABC.jpg,234,444,662,459,687
train_images\15ABC.jpg,234,444,625,459,650
train_images\15ABC.jpg,234,443,586,457,612
train_images\15ABC.jpg,234,442,548,457,573
train_images\15ABC.jpg,234,441,512,456,536
train_images\15ABC.jpg,234,440,475,455,498
train_images\15ABC.jpg,234,439,436,455,459
train_images\15ABC.jpg,234,439,399,454,420
train_images\15ABC.jpg,234,439,361,454,384
train_images\15ABC.jpg,234,438,325,453,348
train_images\15ABC.jpg,234,437,288,452,310
train_images\15ABC.jpg,234,435,251,452,275
train_images\15ABC.jpg,234,435,216,449,239
train_images\15ABC.jpg,234,434,180,449,203
train_images\15ABC.jpg,234,434,145,449,168
train_images\15ABC.jpg,2345,451,145,466,168
train_images\15ABC.jpg,2345,451,181,467,203
train_images\15ABC.jpg,2345,452,215,466,237
train_images\15ABC.jpg,2345,454,252,469,273
train_images\15ABC.jpg,2345,454,288,470,311
train_images\15ABC.jpg,2345,455,324,471,348
train_images\15ABC.jpg,2345,457,360,470,386
train_images\15ABC.jpg,2345,457,398,471,421
train_images\15ABC.jpg,2345,459,435,471,458
train_images\15ABC.jpg,2345,458,475,473,497
train_images\15ABC.jpg,2345,459,511,473,534
train_images\15ABC.jpg,2345,461,586,476,611
train_images\15ABC.jpg,2345,461,623,477,648
train_images\15ABC.jpg,2345,460,548,474,573
train_images\15ABC.jpg,136,467,112,481,133
train_images\15ABC.jpg,136,469,145,483,167
train_images\15ABC.jpg,136,470,180,485,202
train_images\15ABC.jpg,136,469,215,485,238
train_images\15ABC.jpg,136,471,250,486,275
train_images\15ABC.jpg,136,473,287,487,311
train_images\15ABC.jpg,136,474,360,488,384
train_images\15ABC.jpg,136,474,322,488,347
train_images\15ABC.jpg,136,474,397,489,421
train_images\15ABC.jpg,136,475,435,491,459
train_images\15ABC.jpg,136,476,473,490,498
train_images\15ABC.jpg,136,476,511,492,535
train_images\15ABC.jpg,136,479,585,494,612
train_images\15ABC.jpg,136,479,622,495,649
train_images\15ABC.jpg,136,480,661,496,686
train_images\15ABC.jpg,136,482,700,497,725
train_images\15ABC.jpg,136,482,738,498,763
train_images\15ABC.jpg,136,484,777,498,802
train_images\15ABC.jpg,136,485,816,500,842
train_images\15ABC.jpg,1236,504,815,519,841
train_images\15ABC.jpg,1236,501,776,518,801
train_images\15ABC.jpg,1236,500,699,515,724
train_images\15ABC.jpg,1236,501,737,516,763
train_images\15ABC.jpg,1236,499,661,514,687
train_images\15ABC.jpg,1236,498,623,513,648
train_images\15ABC.jpg,1236,497,582,512,610
train_images\15ABC.jpg,136,476,547,492,573
train_images\15ABC.jpg,1236,494,547,511,571
train_images\15ABC.jpg,1236,493,474,508,498
train_images\15ABC.jpg,1236,494,510,509,536
train_images\15ABC.jpg,1236,493,434,509,457
train_images\15ABC.jpg,1236,493,398,506,419
train_images\15ABC.jpg,1236,492,360,506,386
train_images\15ABC.jpg,1236,490,322,507,347
train_images\15ABC.jpg,1236,490,288,505,310
train_images\15ABC.jpg,1236,488,250,504,273
train_images\15ABC.jpg,1236,488,215,502,238
train_images\15ABC.jpg,1236,487,179,501,201
train_images\15ABC.jpg,1236,486,145,500,169
train_images\15ABC.jpg,1236,484,111,498,132
train_images\15ABC.jpg,2456,502,110,517,132
train_images\15ABC.jpg,2456,504,145,518,168
train_images\15ABC.jpg,2456,504,179,520,200
train_images\15ABC.jpg,2456,505,213,521,237
train_images\15ABC.jpg,2456,507,250,522,273
train_images\15ABC.jpg,2456,508,287,522,310
train_images\15ABC.jpg,2456,510,322,523,345
train_images\15ABC.jpg,2456,509,359,525,382
train_images\15ABC.jpg,2456,510,396,526,419
train_images\15ABC.jpg,2456,512,434,526,457
train_images\15ABC.jpg,2456,511,472,526,496
train_images\15ABC.jpg,2456,512,511,528,534
train_images\15ABC.jpg,2456,513,547,529,570
train_images\15ABC.jpg,2456,515,585,529,609
train_images\15ABC.jpg,2456,515,623,530,647
train_images\15ABC.jpg,2456,517,661,532,686
train_images\15ABC.jpg,2456,517,699,534,724
train_images\15ABC.jpg,2456,519,738,535,762
train_images\15ABC.jpg,2456,520,777,535,802
train_images\15ABC.jpg,2456,521,815,537,840
train_images\15ABC.jpg,1346,539,815,556,841
train_images\15ABC.jpg,1346,537,738,551,762
train_images\15ABC.jpg,1346,538,777,554,801
train_images\15ABC.jpg,1346,536,699,551,723
train_images\15ABC.jpg,1346,534,662,549,685
train_images\15ABC.jpg,1346,533,622,548,648
train_images\15ABC.jpg,1346,532,585,548,609
train_images\15ABC.jpg,1346,531,547,546,572
train_images\15ABC.jpg,1346,530,510,545,534
train_images\15ABC.jpg,1346,529,473,545,497
train_images\15ABC.jpg,1346,528,433,543,456
train_images\15ABC.jpg,1346,529,397,542,419
train_images\15ABC.jpg,1346,527,359,541,382
train_images\15ABC.jpg,1346,526,322,541,345
train_images\15ABC.jpg,1346,525,285,540,308
train_images\15ABC.jpg,1346,524,250,539,273
train_images\15ABC.jpg,1346,523,212,537,238
train_images\15ABC.jpg,1346,522,179,536,201
train_images\15ABC.jpg,1346,521,144,535,166
train_images\15ABC.jpg,1346,519,111,534,132
train_images\15ABC.jpg,13456,536,110,550,133
train_images\15ABC.jpg,13456,538,145,552,167
train_images\15ABC.jpg,13456,538,179,554,203
train_images\15ABC.jpg,13456,540,214,555,237
train_images\15ABC.jpg,13456,542,250,556,273
train_images\15ABC.jpg,13456,543,286,558,309
train_images\15ABC.jpg,13456,543,323,560,346
train_images\15ABC.jpg,13456,544,358,560,382
train_images\15ABC.jpg,13456,546,396,561,418
train_images\15ABC.jpg,13456,546,433,561,455
